Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;UNT002__Unternehmen_(EU)__Anzahl;PER005__Taetige_Personen__Anzahl;UMS002__Umsatz__Mill._EUR;INV018__Bruttoinvestitionen_in_Sachanlagen__Mill._EUR;BWS003__Bruttowertschoepfung_zu_Faktorkosten__Mill._EUR;BBU001__Bruttobetriebsueberschuss__Mill._EUR;PAW002__Personalaufwendungen__Mill._EUR;VST005__Bruttoloehne_und_-gehaelter__Mill._EUR;KOS026__Sozialversicherungskosten__Mill._EUR;KOS002__Kosten_fuer_Mieten_und_Pachten__Mill._EUR;PRO013__Produktionswert__Mill._EUR;KAU007__Waren-_und_Dienstleistungskaeufe__Mill._EUR;KAU008__Kaeufe_v.Waren_u.DL_z.Wiederverk._i.unveraend._Zust.__Mill._EUR;VRV001__Vorratsveraenderungen_bei_Waren_u._Dienstleistungen__Mill._EUR;AUFW05__Aufwendungen_fuer_Leiharbeitnehmer__Mill._EUR;LGE001__Lohn-_und_Gehaltsempfaenger__Anzahl;LGE002__Lohn-_und_Gehaltsempfaenger_in_Vollzeiteinheiten__Anzahl
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-422;Leitungstiefbau und Kläranlagenbau;3138;82341;12550;651;5630;1678;3952;3008;944;-;12850;7230;74;-;2;80189;76817
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-429;Sonstiger Tiefbau;2561;55528;9252;437;3833;1156;2677;2034;643;-;9715;5901;104;-;4;53731;51127
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-431;Abbrucharbeiten u. vorbereit. Baustellenarbeiten;7418;53766;7300;476;3085;1266;1820;1431;389;-;7464;4387;45;-;1;47606;41315
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-432;Bauinstallation;133717;909694;98618;2099;42387;12748;29639;23618;6021;-;99234;58218;1729;-;15;789839;685378
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-433;Sonstiger Ausbau;147513;666120;55772;1384;24240;7426;16813;13128;3686;-;56230;31195;656;-;1;522626;430424
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-439;Sonstige spezialisierte Bautätigkeiten;52936;392637;43553;1720;18870;5314;13556;10480;3076;-;44451;25171;381;-;3;347542;317911
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-451;Handel mit Kraftwagen;38981;443834;214501;3790;29135;13077;16058;13284;2775;-;46167;188727;172601;-;108;404844;362348
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;49430;280693;29989;1025;11592;4754;6838;5548;1289;-;19528;18285;10748;-;57;232192;196048
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-453;Handel mit Kraftwagenteilen und -zubehör;17418;143196;42457;531;6988;1848;5139;4260;879;-;12488;35664;30426;-;148;127272;112834
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-454;Handel m.Krafträder,Teile u.Zubeh.,Instandh.u.Rep.;5349;24118;4822;86;961;451;510;418;92;-;1516;3881;3368;-;7;18802;14980
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-461;Handelsvermittlung;37827;92147;14560;319;7872;5239;2633;2192;441;-;11475;6756;3523;-;28;58457;46504
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-462;Großhandel m.landw.Grundstoffen u.lebenden Tieren;5497;66744;54397;533;4189;1843;2347;1940;407;-;8181;50414;46596;-;60;61920;50212
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-463;Großh.m. Nahrungs-,Genussm.,Getränken u.Tabakwaren;14120;350475;230862;2152;21663;8492;13171;10978;2193;-;40456;209790;192528;-;488;337240;279524
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-464;Großh.m. Gebrauchs- und Verbrauchsgütern;28607;463374;264806;3754;43293;19834;23459;19661;3798;-;79641;225320;190989;-;650;440424;376558
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-465;Großh.m. Geräten d.Informat.-u.Kommunik.technik;5560;140941;114619;876;14491;5392;9099;7657;1442;-;23393;100559;92300;-;352;136229;125796
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-466;Großh.m. sonst.Maschinen, Ausrüstungen u.Zubehör;21731;304310;114068;2212;24114;8973;15141;12644;2497;-;38542;90772;77378;-;309;290220;259025
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-467;Sonstiger Großhandel;25647;484997;365810;3923;39768;16786;22981;19099;3882;-;75360;323812;292634;-;412;465859;417284
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-469;Großhandel ohne ausgeprägten Schwerpunkt;3836;53803;27735;319;3795;1481;2314;1920;394;-;6456;24388;21858;-;36;50445;45020
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-471;Eh.m. Waren verschiedener Art (in Verkaufsräumen);31653;1125742;225506;6048;37596;9988;27608;22793;4814;-;67805;192791;163468;-;534;1091256;761045
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-472;Eh.m. Nahrungsmitteln usw (in Verkaufsräumen);41442;315884;28912;436;6505;2240;4264;3448;816;-;10864;22455;18334;-;30;270808;197302
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-473;Einzelhandel mit Motorenkraftstoffen (Tankstellen);5232;70668;16020;150;1849;806;1043;839;205;-;2973;14179;13137;-;5;66175;40763
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-474;Eh.m. Kommunik.- und Info.technik (in Verkaufsr.);16399;103679;23912;229;4394;1338;3057;2562;495;-;7103;19636;17093;-;25;87984;75425
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-475;Eh.m. sonst. Haush.geräten usw (in Verkaufsräumen);45211;448157;71671;1727;17751;5436;12314;10180;2135;-;30693;54419;41980;-;722;404331;324767
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-476;Eh.m. Sportausrüstg., Verlagserzeugn. u.Spielwaren;24346;148477;18560;306;4058;1439;2619;2149;470;-;7238;14713;11692;-;19;123861;89121
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-477;Eh.m. sonstigen Gütern (in Verkaufsräumen);106210;1199473;166164;2820;39197;13029;26168;21460;4707;-;63983;127113;103603;-;325;1090717;749737
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-478;Einzelhandel an Verkaufsständen und auf Märkten;6475;27891;1580;34;431;226;205;165;40;-;720;1144;875;-;2;20377;12597
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-479;Einzelhandel (nicht in Verkaufsräumen u.Ä.);43855;300003;89681;1751;15287;6942;8346;6938;1408;-;32670;75651;58826;-;392;255518;206086
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-491;Personenbeförderung im Eisenbahnfernverkehr;27;.;.;.;.;.;.;.;.;-;.;.;.;-;.;.;.
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-492;Güterbeförderung im Eisenbahnverkehr;170;28194;7478;.;.;.;.;.;.;-;.;.;.;-;.;28066;27286
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-493;Sonstige Personenbeförderung im Landverkehr;31022;474566;38826;5309;18541;4843;13698;10987;2711;-;31824;21262;7466;-;129;442412;341028
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-494;Güterbeförderung i.Straßenverkehr,Umzugstransporte;37747;455879;47437;3647;20905;8350;12555;10212;2344;-;38607;26211;8974;-;240;416007;370269
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-495;Transport in Rohrfernleitungen;37;.;.;905;1823;.;.;.;.;-;.;.;.;-;.;.;.
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-501;Personenbeförderung i.d. See- u. Küstenschifffahrt;72;4076;4133;1574;1776;.;.;.;.;-;.;.;.;-;.;3993;3511
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-502;Güterbeförderung in der See- und Küstenschifffahrt;475;15987;31727;1609;3663;2702;961;821;140;-;15483;28001;16188;-;148;14900;13946
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-503;Personenbeförderung in der Binnenschifffahrt;409;6687;497;40;242;.;.;.;.;-;.;.;.;-;.;6267;4232
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-504;Güterbeförderung in der Binnenschifffahrt;549;4981;1715;113;453;226;226;179;48;-;1037;1250;679;-;20;4350;4052
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-511;Personenbeförderung in der Luftfahrt;529;59395;18379;1659;-75;-4430;4354;3690;664;-;16809;18388;1571;-;.;58721;46183
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-512;Güterbeförderung in der Luftfahrt u. Raumtransport;78;6186;3847;24;815;393;422;354;69;-;2972;3035;881;-;.;6130;5611
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-521;Lagerei;1559;75336;11144;591;4196;1520;2676;2223;453;-;8158;7060;3197;-;324;73684;66090
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-522;Sonstige Dienstleistungen für den Verkehr;18203;656392;116081;13780;42737;14571;28167;22662;5504;-;71210;73436;45155;-;1397;636504;575877
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-531;Postdienste von Universaldienstleistungsanbietern;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-532;Sonstige Post-, Kurier- und Expressdienste;15025;556697;47699;1215;18197;3359;14838;11988;2849;-;36560;29414;11239;-;416;541898;356874
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-551;Hotels, Gasthöfe und Pensionen;31206;519088;31683;2140;15937;5706;10232;8350;1881;-;31690;15565;421;-;513;484594;350220
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;11991;60934;2943;320;1476;677;799;644;154;-;2972;1492;27;-;24;46222;32610
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-553;Campingplätze;1645;15389;796;100;414;209;205;165;40;-;774;373;33;-;4;13662;9187
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-559;Sonstige Beherbergungsstätten;1558;8919;465;67;233;41;192;154;38;-;473;276;2;-;3;7144;5247
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;137173;1342595;50799;1664;24470;8929;15541;12544;2997;-;50723;25827;606;-;145;1184345;740110
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;16377;328920;14213;400;7144;1567;5578;4542;1035;-;14117;7218;329;-;261;312094;202222
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-563;Ausschank von Getränken;36234;251844;6798;182;3058;1401;1657;1335;322;-;6750;3625;104;-;16;207016;101270
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-581;Verlegen von Büchern usw., sonstiges Verlagswesen;6063;231109;28062;424;11705;3536;8169;6756;1413;-;23002;16116;5057;-;55;223759;140958
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-582;Verlegen von Software;1624;18003;2908;40;1551;345;1206;1036;169;-;2461;1364;493;-;4;16427;15067
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-591;Film, TV-Programme, Verleih, Vertrieb, Kinos;9550;72576;9135;264;3756;1470;2286;1928;359;-;6697;5518;2524;-;4;61468;46005
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-592;Tonstudios, Musikverlag u.Ä.;2246;9717;3352;24;1559;1161;398;335;62;-;2407;1769;952;-;6;6926;5999
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-601;Hörfunkveranstalter;243;10359;923;50;906;129;777;521;255;-;663;1190;260;-;.;10144;8868
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-602;Fernsehveranstalter;142;40056;10925;384;7058;3635;3423;2652;771;-;5931;10838;5036;-;.;39928;36473
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-611;Leitungsgebundene Telekommunikation;602;121058;43482;5501;16190;8209;7982;6452;1530;-;33688;27306;9914;-;40;120561;115537
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-612;Drahtlose Telekommunikation;216;20753;17973;1789;8648;7281;1366;1142;224;-;12836;9355;5242;-;38;20521;18180
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-613;Satellitentelekommunikation;41;681;397;6;135;78;57;48;9;-;279;255;116;-;0;643;611
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-619;Sonstige Telekommunikation;2223;29836;14344;341;3775;1872;1902;1623;279;-;7205;10491;7152;-;26;27544;25448
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-620;Dienstleistungen der Informationstechnologie;91773;856137;153204;6649;71546;18912;52633;44389;8245;-;112692;82471;42875;-;426;752323;686434
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-631;Datenverarbeitung, Hosting u.Ä., Webportale;4272;73633;16155;1790;7679;3581;4098;3427;671;-;12990;8455;3445;-;124;69128;62566
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-639;Sonstige Informationsdienstleistungen;8196;36968;4158;138;1952;608;1344;1126;218;-;3095;2202;1101;-;21;28379;23807
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-641;Zentralbanken und Kreditinstitute;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-642;Beteiligungsgesellschaften;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-643;Treuhand- u.sonst. Fonds u.ä. Finanzinstitutionen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-649;Sonstige Finanzierungsinstitutionen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-651;Versicherungen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-652;Rückversicherungen;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-653;Pensionskassen und Pensionsfonds;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-681;Kauf u.Verk. v.eig.Grundst.,Gebäuden und Wohnungen;7481;27114;14014;3431;5920;5010;910;779;132;-;10188;8731;4582;-;2;18001;14745
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-682;Verm.u.Verp. v.eig.Grundst.,Gebäuden und Wohnungen;94757;313342;82768;37760;49852;41817;8035;6487;1547;-;73370;35099;14241;-;66;199471;158740
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-683;Vermittl.u.Verw. v.Grundst., Gebäuden u. Wohnungen;57603;232695;30808;8204;17460;10434;7026;5918;1108;-;26340;13001;4728;-;39;168489;136350
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-691;Rechtsberatung;61255;300390;30026;370;21965;13482;8484;7099;1384;-;28759;7654;1244;-;59;219075;172052
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-692;Wirtschaftsprüfung und Steuerberatung, Buchführung;57950;449530;35034;721;24508;7824;16685;14096;2588;-;32840;10375;2338;-;127;377531;299771
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-701;Verwaltung u.Führung v.Unternehmen u.Betrieben;22527;261667;53040;4334;17178;1401;15776;13110;2667;-;43652;36201;10797;-;181;237789;205044
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-702;Public-Relations- und Unternehmensberatung;84794;279449;36925;634;21778;8339;13439;11661;1778;-;30597;14791;6579;-;41;189502;164655
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-711;Architektur- und Ingenieurbüros;117689;650548;77433;2477;44805;17433;27372;22853;4519;-;65832;36640;16394;-;195;518178;453388
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-712;Technische,physikalische u. chemische Untersuchung;6745;125190;14850;531;8710;2039;6671;5455;1216;-;12071;6042;2785;-;60;118115;104090
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-721;Forschg.u.Entwicklg. in Natur-u.ä. Wissenschaften;7014;192130;18865;2317;12760;1675;11085;9226;1859;-;16035;10790;3086;-;117;185505;153786
48112;Bereichsübergreifende Unternehmensstatistik;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08F3;WZ2008 (3-Steller): Unternehmensstatistik;WZ08-722;Forschg.u.Entwicklg. in Geisteswissenschaften;751;13024;603;13;593;38;555;457;98;-;577;248;31;-;1;12258;9169
